"so_domain","so_nbr","so_ship","sod_line","sod_site","sod_due_date","sod_qty_ord","sod_price","sod_disc_pct","ad_name_src","ad_line1_src","ad_line2_src","ad_city_src","ad_state_src","ad_zip_src","ad_county_src","ad_ctry_src","ad_country_src","ad_name_dest","ad_line1_dest","ad_line2_dest","ad_city_dest","ad_state_dest","ad_zip_dest","ad_county_dest","ad_ctry_dest","ad_country_dest"
"10USA","10S11266","10-100",2,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",3,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",4,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",5,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",6,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",7,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",8,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",9,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",10,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",11,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",12,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",13,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",14,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",15,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",16,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",17,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",18,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",19,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",20,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",21,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",22,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",23,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",24,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",25,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",26,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",27,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",28,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",29,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",30,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",31,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",32,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",33,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",34,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",35,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",36,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",37,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",38,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",39,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",40,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",41,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",42,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",43,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",44,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",45,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",46,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",47,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",48,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",49,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",50,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",51,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",52,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",53,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",54,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",55,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",56,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",57,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",58,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",59,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",60,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",61,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",62,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",63,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",64,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",65,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",66,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",67,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",68,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",69,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",70,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",71,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",72,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",73,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",74,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","10S11266","10-100",75,"10-100",09/12/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
